DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,AGE_0_5,AGE_5_17,AGE_18_GREATER,TOTAL_POPULATION
2025-09-15,Chhattisgarh,Mungeli,Tier 3,3,10,3,0,13
2025-09-19,Manipur,Bishnupur,Tier 3,3,5,7,0,12
2025-11-14,Arunachal Pradesh,Tawang,Tier 3,1,0,1,0,1
2025-05-01,Bihar,Jamui,Tier 3,1,245,292,13,550
2025-10-28,Andhra Pradesh,Eluru,Tier 3,1,1,0,0,1
2025-10-28,Arunachal Pradesh,East Kameng,Tier 3,1,1,2,0,3
2025-09-04,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,Tier 3,3,1,1,1,3
2025-09-30,Madhya Pradesh,Ashok Nagar,Tier 3,1,1,0,0,1
2025-09-04,Meghalaya,Jaintia Hills,Tier 3,6,13,31,33,77
2025-11-04,Bihar,Kishanganj,Tier 3,2,1,1,0,2
2025-11-14,Mizoram,Kolasib,Tier 3,2,1,2,0,3
2025-09-23,Nagaland,Mon,Tier 3,3,6,4,4,14
2025-11-04,Karnataka,Belagavi,Tier 2,1,1,0,0,1
2025-09-14,Himachal Pradesh,Una,Tier 3,1,1,0,0,1
2025-10-20,Himachal Pradesh,Solan,Tier 3,1,1,0,0,1
2025-09-17,Manipur,Bishnupur,Tier 3,3,4,6,0,10
2025-09-17,Nagaland,Longleng,Tier 3,1,0,0,1,1
2025-12-24,Lakshadweep,Lakshadweep,Tier 3,1,2,0,0,2
2025-11-03,Arunachal Pradesh,Changlang,Tier 3,1,1,1,0,2
2025-10-23,Uttar Pradesh,Siddharthnagar,Tier 3,1,1,0,0,1
2025-10-23,Maharashtra,Chandrapur,Tier 3,1,1,0,0,1
2025-12-24,Meghalaya,South West Khasi Hills,Tier 3,1,0,2,0,2
2025-11-04,Tamil Nadu,Theni,Tier 3,1,1,0,0,1
2025-09-14,Odisha,Jagatsinghpur,Tier 3,1,2,0,0,2
2025-10-27,Rajasthan,Tonk,Tier 3,7,6,7,0,13
2025-12-28,Nagaland,Longleng,Tier 3,1,0,1,0,1
2025-04-01,Madhya Pradesh,Bhind,Tier 3,4,732,228,91,1051
2025-09-27,Himachal Pradesh,Sirmaur,Tier 3,2,1,1,0,2
2025-09-27,Nagaland,Tuensang,Tier 3,2,14,6,0,20
2025-09-09,Nagaland,Shamator,Tier 3,1,0,4,0,4
2025-10-23,Karnataka,Bengaluru South,Tier 3,1,1,0,0,1
2025-06-01,Uttar Pradesh,Chandauli,Tier 3,1,138,314,15,467
2025-12-24,Madhya Pradesh,Niwari,Tier 3,3,2,0,7,9
2025-11-18,Meghalaya,South West Garo Hills,Tier 3,2,4,1,0,5
2025-11-04,Haryana,Rohtak,Tier 3,1,1,0,0,1
2025-10-22,Madhya Pradesh,Chhatarpur,Tier 3,1,1,0,0,1
2025-11-04,Telangana,Jagitial,Tier 3,1,1,0,0,1
2025-10-25,Assam,Bajali,Tier 3,1,1,0,0,1
2025-11-12,Arunachal Pradesh,Changlang,Tier 3,2,1,3,1,5
2025-12-24,Mizoram,Lunglei,Tier 3,1,0,1,0,1
2025-10-22,Karnataka,Vijayapura,Tier 2,1,0,0,1,1
2025-11-01,Arunachal Pradesh,Siang,Tier 3,1,0,1,0,1
2025-09-29,Telangana,Karimnagar,Tier 2,2,2,0,0,2
2025-10-23,Chhattisgarh,Janjgir-Champa,Tier 3,2,2,0,0,2
2025-09-30,Jammu and Kashmir,Udhampur,Tier 3,2,0,2,0,2
2025-11-11,Manipur,Bishnupur,Tier 3,3,8,3,0,11
2025-04-01,Maharashtra,Parbhani,Tier 3,1,135,10,16,161
2025-09-28,Manipur,Jiribam,Tier 3,1,1,0,0,1
2025-07-01,Madhya Pradesh,Jabalpur,Tier 2,1,361,87,14,462
2025-09-21,Odisha,Bhadrak,Tier 3,2,1,1,0,2
2025-09-28,Maharashtra,Latur,Tier 3,1,1,0,0,1
2025-09-09,Nagaland,Phek,Tier 3,3,1,6,0,7
2025-09-30,Uttar Pradesh,Bhadohi,Tier 3,2,0,2,0,2
2025-10-26,Arunachal Pradesh,East Kameng,Tier 3,1,0,1,0,1
2025-10-21,Rajasthan,Bikaner,Tier 2,2,1,2,0,3
2025-09-01,Nagaland,Phek,Tier 3,3,3,4,1,8
2025-09-07,Andhra Pradesh,Bapatla,Tier 3,1,1,0,0,1
2025-11-14,Mizoram,Saiha,Tier 3,1,2,0,0,2
2025-09-20,Nagaland,Mon,Tier 3,2,1,5,0,6
2025-03-09,Madhya Pradesh,Bhind,Tier 3,1,37,18,11,66
2025-11-10,Bihar,Paschim Champaran,Tier 3,1,1,0,0,1
2025-09-28,Haryana,Sonipat,Tier 3,1,1,0,0,1
2025-11-04,Haryana,Hisar,Tier 3,1,1,0,0,1
2025-03-15,Bihar,Purbi Champaran,Tier 3,1,12,121,13,146
2025-09-27,Nagaland,Longleng,Tier 3,2,1,1,1,3
2025-10-13,Arunachal Pradesh,West Siang,Tier 3,1,2,1,0,3
2025-09-24,Mizoram,Lawngtlai,Tier 3,2,1,1,0,2
2025-12-23,Arunachal Pradesh,Lower Subansiri,Tier 3,1,2,0,0,2
2025-10-21,Jammu and Kashmir,Kulgam,Tier 3,1,2,0,0,2
2025-11-09,Chhattisgarh,Narayanpur,Tier 3,1,3,4,0,7
2025-12-26,Nagaland,Kiphire,Tier 3,1,0,3,0,3
2025-11-07,Nagaland,Zunheboto,Tier 3,1,0,0,1,1
2025-11-08,Bihar,Paschim Champaran,Tier 3,1,0,3,0,3
2025-11-10,Mizoram,Saiha,Tier 3,1,1,1,0,2
2025-10-25,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,3,0,3
2025-09-18,Andaman and Nicobar Islands,Nicobars,Tier 3,1,1,0,0,1
2025-10-22,Bihar,Purbi Champaran,Tier 3,1,1,0,0,1
2025-05-01,Maharashtra,Palghar,Tier 3,1,162,155,14,331
2025-09-13,Madhya Pradesh,Niwari,Tier 3,1,2,0,0,2
2025-10-28,Nagaland,Tuensang,Tier 3,1,2,3,0,5
2025-03-23,Meghalaya,East Khasi Hills,Tier 3,1,11,11,115,137
2025-10-22,Gujarat,Panchmahals,Tier 3,1,0,1,0,1
2025-10-21,Mizoram,Lunglei,Tier 3,1,1,0,0,1
2025-06-01,Uttar Pradesh,Lucknow,Tier 2,1,81,123,19,223
2025-06-01,Uttar Pradesh,Baghpat,Tier 3,1,61,171,12,244
2025-09-22,Arunachal Pradesh,Longding,Tier 3,1,0,1,0,1
2025-09-04,Arunachal Pradesh,East Siang,Tier 3,1,1,2,0,3
2025-09-05,Arunachal Pradesh,Longding,Tier 3,1,0,3,0,3
2025-10-18,Nagaland,Longleng,Tier 3,1,0,1,0,1
2025-09-27,Madhya Pradesh,Maihar,Tier 3,1,1,0,0,1
2025-10-23,Andhra Pradesh,Krishna,Tier 3,1,1,0,0,1
2025-10-28,Andhra Pradesh,Kakinada,Tier 2,2,2,0,0,2
2025-12-31,Arunachal Pradesh,Lohit,Tier 3,1,2,3,0,5
2025-03-26,Meghalaya,Jaintia Hills,Tier 3,1,168,26,17,211
2025-07-01,Rajasthan,Udaipur,Tier 3,1,511,323,21,855
2025-11-14,Manipur,Kakching,Tier 3,1,0,1,0,1
2025-12-15,Arunachal Pradesh,Lohit,Tier 3,1,2,0,0,2
2025-10-25,Chhattisgarh,Dantewada,Tier 3,3,5,7,0,12
2025-12-26,Jammu and Kashmir,Bandipore,Tier 3,3,16,5,0,21
2025-09-21,Punjab,Bathinda,Tier 3,1,1,0,0,1
2025-05-01,Madhya Pradesh,Panna,Tier 3,1,140,71,13,224
2025-05-01,Kerala,Kollam,Tier 2,1,34,12,10,56
2025-09-02,Delhi,South East Delhi,Tier 1,1,1,0,0,1
2025-09-21,Maharashtra,Palghar,Tier 3,5,5,2,0,7
2025-09-27,Gujarat,Narmada,Tier 3,1,1,0,0,1
2025-09-26,Mizoram,Serchhip,Tier 3,2,3,0,0,3
2025-10-17,Punjab,Fatehgarh Sahib,Tier 3,6,21,6,0,27
2025-09-30,Bihar,Araria,Tier 3,2,0,3,1,4
2025-09-30,Andhra Pradesh,East Godavari,Tier 3,1,1,0,0,1
2025-10-15,Mizoram,Lawngtlai,Tier 3,2,4,2,1,7
2025-09-09,Mizoram,Saiha,Tier 3,1,0,2,0,2
2025-10-26,Meghalaya,West Khasi Hills,Tier 3,2,8,29,0,37
2025-09-30,Telangana,Medchal-Malkajgiri,Tier 3,2,1,1,0,2
2025-09-13,Nagaland,Dimapur,Tier 3,2,1,1,0,2
2025-09-30,Uttar Pradesh,Barabanki,Tier 3,3,0,3,0,3
2025-11-25,Assam,Charaideo,Tier 3,8,12,4,0,16
2025-11-03,Jammu and Kashmir,Poonch,Tier 3,4,13,9,0,22
2025-11-18,Gujarat,Dang,Tier 3,4,11,1,0,12
2025-11-06,Nagaland,Longleng,Tier 3,1,0,1,0,1
2025-11-06,Assam,West Karbi Anglong,Tier 3,5,2,4,28,34
2025-09-10,Assam,Dima Hasao,Tier 3,3,9,8,0,17
2025-11-18,Nagaland,Shamator,Tier 3,1,0,1,0,1
2025-10-15,Arunachal Pradesh,Lower Subansiri,Tier 3,1,0,1,0,1
2025-09-27,Andhra Pradesh,Kakinada,Tier 2,1,1,0,0,1
2025-09-18,Arunachal Pradesh,East Siang,Tier 3,1,2,0,0,2
2025-10-20,Assam,Sivasagar,Tier 3,5,6,2,0,8
2025-10-20,Gujarat,Bharuch,Tier 3,1,1,0,0,1
2025-12-25,Chhattisgarh,Narayanpur,Tier 3,1,3,5,0,8
2025-10-31,Nagaland,Mokokchung,Tier 3,2,0,4,0,4
2025-09-28,Madhya Pradesh,Mandsaur,Tier 3,1,1,0,0,1
2025-09-05,Madhya Pradesh,Neemuch,Tier 3,3,4,4,0,8
2025-09-25,Telangana,Mancherial,Tier 3,4,3,1,0,4
2025-09-09,Chhattisgarh,Mahasamund,Tier 3,7,64,7,0,71
2025-10-22,Nagaland,Phek,Tier 3,1,0,1,0,1
2025-09-14,Uttarakhand,Champawat,Tier 3,1,1,0,0,1
2025-10-27,Punjab,Hoshiarpur,Tier 3,2,1,1,0,2
2025-09-04,Arunachal Pradesh,Longding,Tier 3,1,0,10,0,10
2025-10-17,Arunachal Pradesh,Anjaw,Tier 3,1,0,1,0,1
2025-12-25,Arunachal Pradesh,Papum Pare,Tier 3,1,2,1,0,3
2025-11-04,Tamil Nadu,Chengalpattu,Tier 3,1,0,1,0,1
2025-12-28,Jharkhand,Khunti,Tier 3,3,10,8,0,18
2025-10-30,Mizoram,Lawngtlai,Tier 3,1,2,0,0,2
2025-09-28,Jammu and Kashmir,Reasi,Tier 3,1,1,2,0,3
2025-10-28,Gujarat,Morbi,Tier 3,3,1,1,1,3
2025-10-16,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,2,1,1,0,2
2025-11-19,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,2,3,0,0,3
2025-10-18,Telangana,Jayashankar Bhupalpally,Tier 3,3,4,0,0,4
2025-11-03,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Tier 3,1,1,0,0,1
2025-10-21,Haryana,Kaithal,Tier 3,1,0,1,0,1
2025-10-23,Rajasthan,Sikar,Tier 3,1,1,0,0,1
2025-09-13,Gujarat,Porbandar,Tier 3,4,6,0,0,6
2025-10-21,Maharashtra,Hingoli,Tier 3,4,5,0,0,5
2025-10-25,Gujarat,Sabarkantha,Tier 3,5,3,4,0,7
2025-10-24,Andhra Pradesh,Tirupati,Tier 3,7,2,5,1,8
2025-09-14,Madhya Pradesh,Dewas,Tier 3,2,6,3,0,9
2025-10-16,Manipur,Jiribam,Tier 3,1,0,1,0,1
2025-11-06,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,9,0,9
2025-11-12,Arunachal Pradesh,West Siang,Tier 3,1,3,2,0,5
2025-11-13,Assam,Nalbari,Tier 3,9,12,2,0,14
2025-12-24,Telangana,Mulugu,Tier 3,5,10,0,0,10
2025-10-20,Haryana,Charkhi Dadri,Tier 3,1,2,0,0,2
2025-11-15,Arunachal Pradesh,Lohit,Tier 3,1,4,1,0,5
2025-12-22,Manipur,Bishnupur,Tier 3,3,10,0,0,10
2025-11-05,Arunachal Pradesh,East Kameng,Tier 3,1,0,2,0,2
2025-11-04,Ladakh,Leh,Tier 3,1,1,0,0,1
2025-11-09,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,2,3,0,0,3
2025-09-02,Assam,West Karbi Anglong,Tier 3,3,2,0,4,6
2025-09-28,Odisha,Cuttack,Tier 2,2,2,0,0,2
2025-09-28,Madhya Pradesh,Barwani,Tier 3,1,1,0,0,1
2025-09-07,Tamil Nadu,Chengalpattu,Tier 3,2,1,1,0,2
2025-09-28,Tamil Nadu,Dindigul,Tier 3,1,1,0,0,1
2025-07-01,Uttar Pradesh,Etawah,Tier 3,1,551,456,16,1023
2025-10-20,Madhya Pradesh,Sehore,Tier 3,4,5,1,0,6
2025-09-21,Madhya Pradesh,Rewa,Tier 3,5,5,2,0,7
2025-10-24,Arunachal Pradesh,Longding,Tier 3,1,3,6,0,9
2025-10-25,Karnataka,Chikkamagaluru,Tier 3,6,7,0,0,7
2025-12-29,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,3,4,0,0,4
2025-12-26,Madhya Pradesh,Alirajpur,Tier 3,6,30,24,24,78
2025-09-18,Nagaland,Niuland,Tier 3,1,0,3,0,3
2025-11-25,Assam,South Salmara Mankachar,Tier 3,3,4,2,0,6
2025-10-23,Gujarat,Dang,Tier 3,1,1,0,0,1
2025-09-14,Odisha,Sundargarh,Tier 3,2,1,1,0,2
2025-06-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,1,188,49,12,249
2025-09-21,Odisha,Nuapada,Tier 3,1,1,0,0,1
2025-10-16,Nagaland,Longleng,Tier 3,1,0,1,0,1
2025-11-02,Arunachal Pradesh,Lower Subansiri,Tier 3,1,2,0,0,2
2025-11-04,Maharashtra,Nandurbar,Tier 3,1,1,0,0,1
2025-12-23,Arunachal Pradesh,Lower Dibang Valley,Tier 3,1,1,0,0,1
2025-10-27,Madhya Pradesh,Agar Malwa,Tier 3,1,0,1,0,1
2025-09-05,Tamil Nadu,Dharmapuri,Tier 3,2,4,0,0,4
2025-11-14,Nagaland,Longleng,Tier 3,1,1,0,0,1
2025-04-01,Delhi,Central Delhi,Tier 1,1,80,41,12,133
2025-06-01,Rajasthan,Jodhpur,Tier 2,1,520,204,27,751
2025-09-02,Nagaland,Kiphire,Tier 3,1,1,4,0,5
2025-09-24,Arunachal Pradesh,Longding,Tier 3,1,3,2,0,5
2025-09-03,Nagaland,Kiphire,Tier 3,1,4,1,0,5
2025-09-04,Arunachal Pradesh,Tirap,Tier 3,1,1,0,0,1
2025-09-29,Mizoram,Lawngtlai,Tier 3,2,2,0,0,2
2025-11-17,Tripura,Khowai,Tier 3,1,0,1,0,1
2025-11-06,Nagaland,Wokha,Tier 3,1,2,1,0,3
2025-10-23,Goa,South Goa,Tier 3,1,0,0,1,1
2025-10-21,Andhra Pradesh,Annamayya,Tier 3,1,0,0,1,1
2025-11-17,Arunachal Pradesh,Namsai,Tier 3,1,1,1,0,2
2025-11-11,Jammu and Kashmir,Shopian,Tier 3,1,3,1,0,4
2025-09-25,Arunachal Pradesh,Longding,Tier 3,1,2,0,0,2
2025-09-08,Chhattisgarh,Narayanpur,Tier 3,1,11,3,0,14
2025-10-18,Nagaland,Tuensang,Tier 3,4,5,4,0,9
2025-09-11,Manipur,Bishnupur,Tier 3,2,12,13,0,25
2025-10-24,Arunachal Pradesh,Upper Subansiri,Tier 3,1,1,2,0,3
2025-07-01,Jharkhand,Dumka,Tier 3,1,61,117,10,188
2025-11-01,Gujarat,Mahisagar,Tier 3,1,1,0,0,1
2025-10-25,Nagaland,Shamator,Tier 3,1,1,2,0,3
2025-10-21,Jammu and Kashmir,Bandipore,Tier 3,1,1,0,0,1
2025-09-20,Meghalaya,West Khasi Hills,Tier 3,1,0,0,1,1
2025-09-29,Haryana,Panchkula,Tier 3,2,2,0,0,2
2025-09-29,Chhattisgarh,Koriya,Tier 3,1,1,0,0,1
2025-09-11,Sikkim,Mangan,Tier 3,1,1,0,0,1
2025-09-30,Telangana,Hyderabad,Tier 1,7,4,4,0,8
2025-11-16,Nagaland,Kiphire,Tier 3,1,2,3,0,5
2025-10-19,Chhattisgarh,Gaurella Pendra Marwahi,Tier 3,1,1,0,0,1
2025-09-27,Gujarat,Botad,Tier 3,2,2,0,0,2
2025-09-05,Jharkhand,Lohardaga,Tier 3,1,1,1,0,2
2025-09-10,Arunachal Pradesh,Upper Subansiri,Tier 3,1,4,1,0,5
2025-10-18,Nagaland,Wokha,Tier 3,1,0,3,0,3
2025-09-14,Uttarakhand,Pauri Garhwal,Tier 3,1,6,0,0,6
2025-10-15,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,6,1,7
2025-12-22,Meghalaya,South West Garo Hills,Tier 3,1,1,0,0,1
2025-10-20,Uttarakhand,Uttarkashi,Tier 3,1,1,0,0,1
2025-11-08,Nagaland,Peren,Tier 3,1,2,1,7,10
2025-10-20,Gujarat,Valsad,Tier 3,1,1,0,0,1
2025-09-21,Rajasthan,Baran,Tier 3,2,1,1,0,2
2025-09-28,Telangana,Warangal,Tier 2,1,1,0,0,1
2025-07-01,West Bengal,Howrah,Tier 3,1,149,200,12,361
2025-09-07,Tamil Nadu,Tenkasi,Tier 3,1,1,0,0,1
2025-10-28,Assam,West Karbi Anglong,Tier 3,1,0,1,0,1
2025-10-13,Himachal Pradesh,Lahaul and Spiti,Tier 3,1,1,0,0,1
2025-10-21,Delhi,North Delhi,Tier 1,2,3,0,0,3
2025-11-15,Assam,Tamulpur,Tier 3,1,0,1,0,1
2025-10-31,Jammu and Kashmir,Samba,Tier 3,2,4,1,0,5
2025-11-11,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,1,1,0,0,1
2025-12-25,Sikkim,West Sikkim,Tier 3,1,0,1,0,1
2025-11-04,Odisha,Gajapati,Tier 3,2,2,0,0,2
2025-12-21,Nagaland,Peren,Tier 3,1,1,0,0,1
2025-09-06,Sikkim,Gangtok,Tier 3,1,1,1,0,2
2025-11-13,Bihar,Sheohar,Tier 3,2,2,3,0,5
2025-10-15,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,4,18,0,0,18
2025-11-16,Andaman and Nicobar Islands,Andamans,Tier 3,3,5,0,0,5
2025-09-07,Uttarakhand,Rudraprayag,Tier 3,1,2,0,0,2
2025-11-04,Karnataka,Vijayapura,Tier 2,1,0,1,0,1
2025-05-01,Haryana,Faridabad,Tier 2,2,1358,311,32,1701
2025-09-27,Meghalaya,Ri Bhoi,Tier 3,1,0,1,0,1
2025-09-05,Gujarat,Kachchh,Tier 3,1,2,0,0,2
2025-11-12,Mizoram,Saiha,Tier 3,2,5,0,0,5
2025-10-22,Tamil Nadu,Salem,Tier 2,1,1,0,0,1
2025-12-31,Nagaland,Kiphire,Tier 3,1,0,6,1,7
2025-12-28,Haryana,Nuh,Tier 3,5,79,2,0,81
2025-12-23,Meghalaya,Ri Bhoi,Tier 3,1,1,0,0,1
2025-09-18,Chhattisgarh,Gaurella Pendra Marwahi,Tier 3,1,1,0,0,1
2025-04-01,Maharashtra,Chhatrapati Sambhajinagar,Tier 3,1,584,154,53,791
2025-11-01,Mizoram,Lunglei,Tier 3,2,1,1,0,2
2025-09-24,Meghalaya,South West Garo Hills,Tier 3,2,7,2,1,10
2025-12-15,Arunachal Pradesh,Tirap,Tier 3,1,2,0,0,2
2025-12-27,West Bengal,Kalimpong,Tier 3,1,0,0,1,1
2025-09-13,Tripura,South Tripura,Tier 3,1,1,0,0,1
2025-09-14,Andhra Pradesh,West Godavari,Tier 3,1,3,0,0,3
2025-09-16,Sikkim,Mangan,Tier 3,1,1,0,0,1
2025-11-04,Uttar Pradesh,Balrampur,Tier 3,2,1,1,0,2
2025-11-19,Nagaland,Shamator,Tier 3,1,0,2,1,3
2025-11-01,Andhra Pradesh,NTR,Tier 3,1,1,0,0,1
2025-09-11,Chhattisgarh,Narayanpur,Tier 3,1,4,1,0,5
2025-09-13,Mizoram,Saiha,Tier 3,1,0,1,0,1
2025-09-14,Gujarat,Rajkot,Tier 2,2,3,0,0,3
2025-10-24,Assam,Tamulpur,Tier 3,1,1,0,0,1
2025-12-21,Meghalaya,Ri Bhoi,Tier 3,2,3,0,0,3
2025-09-18,Mizoram,Kolasib,Tier 3,2,2,0,0,2
2025-11-04,Haryana,Panipat,Tier 3,1,2,0,0,2
2025-11-05,Arunachal Pradesh,Upper Subansiri,Tier 3,1,0,1,0,1
2025-11-04,Kerala,Thrissur,Tier 2,1,0,1,0,1
2025-10-29,Jammu and Kashmir,Shopian,Tier 3,1,6,1,0,7
2025-06-01,Rajasthan,Jaisalmer,Tier 3,1,46,74,14,134
2025-09-07,Telangana,Mahabubabad,Tier 3,1,1,0,0,1
2025-10-22,Rajasthan,Sikar,Tier 3,1,1,0,0,1
2025-10-23,West Bengal,South 24 Parganas,Tier 3,2,2,0,0,2
2025-09-25,Meghalaya,South West Khasi Hills,Tier 3,2,3,4,3,10
2025-10-22,Jharkhand,Chatra,Tier 3,1,1,0,0,1
2025-11-17,Nagaland,Mon,Tier 3,1,0,1,0,1
2025-09-30,Jharkhand,Dhanbad,Tier 2,1,0,1,0,1
2025-11-16,Arunachal Pradesh,East Siang,Tier 3,1,1,0,0,1
2025-09-05,Tripura,Dhalai,Tier 3,1,1,0,0,1
2025-10-15,Arunachal Pradesh,Tirap,Tier 3,1,1,1,0,2
2025-10-21,Telangana,Wanaparthy,Tier 3,1,1,0,0,1
2025-10-29,Sikkim,West Sikkim,Tier 3,1,0,1,0,1
2025-05-01,Gujarat,Sabarkantha,Tier 3,1,90,41,11,142
2025-05-01,Bihar,Siwan,Tier 3,1,269,384,12,665
2025-09-29,Chhattisgarh,Durg,Tier 3,1,1,0,0,1
2025-10-24,Arunachal Pradesh,Kurung Kumey,Tier 3,1,2,1,0,3
2025-11-03,Arunachal Pradesh,West Siang,Tier 3,1,1,1,0,2
2025-10-26,Arunachal Pradesh,Namsai,Tier 3,1,0,2,0,2
2025-09-21,Uttar Pradesh,Fatehpur,Tier 3,1,0,1,0,1
2025-09-04,Himachal Pradesh,Lahaul and Spiti,Tier 3,1,1,0,0,1
2025-09-23,Jammu and Kashmir,Kulgam,Tier 3,1,2,0,0,2
2025-09-29,Assam,West Karbi Anglong,Tier 3,1,0,1,0,1
2025-06-01,Uttar Pradesh,Mathura,Tier 2,3,467,890,32,1389
2025-09-20,Assam,Biswanath,Tier 3,1,3,0,0,3
2025-09-02,Arunachal Pradesh,West Kameng,Tier 3,3,4,1,0,5
2025-09-02,Mizoram,Saiha,Tier 3,1,1,0,0,1
2025-05-01,Uttar Pradesh,Hathras,Tier 3,1,478,319,11,808
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,1,2,1,0,3
2025-09-24,Sikkim,West Sikkim,Tier 3,3,5,1,0,6
2025-09-04,Meghalaya,South West Khasi Hills,Tier 3,3,6,2,7,15
2025-09-03,Punjab,Pathankot,Tier 3,7,15,0,0,15
2025-09-29,Andhra Pradesh,Anakapalli,Tier 3,3,3,0,0,3
2025-09-07,Rajasthan,Rajsamand,Tier 3,3,3,3,0,6
2025-09-28,Andhra Pradesh,Guntur,Tier 2,1,1,0,0,1
2025-09-05,Gujarat,Chhotaudepur,Tier 3,1,1,0,0,1
2025-09-30,Maharashtra,Solapur,Tier 2,1,0,1,0,1
2025-10-23,Karnataka,Bagalkot,Tier 3,1,0,0,1,1
2025-09-20,Nagaland,Wokha,Tier 3,2,1,7,0,8
2025-09-30,Telangana,Bhadradri Kothagudem,Tier 3,2,2,0,0,2
2025-09-30,Andhra Pradesh,West Godavari,Tier 3,2,1,1,0,2
2025-10-28,Meghalaya,North Garo Hills,Tier 3,2,1,3,0,4
2025-10-21,Himachal Pradesh,Solan,Tier 3,1,1,0,0,1
2025-11-09,Meghalaya,West Khasi Hills,Tier 3,1,4,4,0,8
2025-11-09,Tripura,Sepahijala,Tier 3,5,9,2,0,11
2025-09-22,Arunachal Pradesh,Changlang,Tier 3,1,1,0,0,1
2025-10-22,Odisha,Rayagada,Tier 3,1,1,0,0,1
2025-09-14,Telangana,Mancherial,Tier 3,1,1,0,0,1
2025-09-21,Delhi,Shahdara,Tier 1,1,0,1,0,1
2025-11-04,Gujarat,Panchmahals,Tier 3,1,1,0,0,1
2025-10-21,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,1,0,1
2025-09-17,Manipur,Imphal East,Tier 3,2,1,4,0,5
2025-12-15,Nagaland,Noklak,Tier 3,1,0,4,0,4
2025-11-25,Mizoram,Champhai,Tier 3,1,0,1,0,1
2025-11-12,Uttar Pradesh,Chitrakoot,Tier 3,6,32,29,1,62
2025-06-01,Meghalaya,South West Khasi Hills,Tier 3,2,54,184,146,384
2025-09-24,Bihar,Paschim Champaran,Tier 3,1,1,1,0,2
2025-09-23,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,2,3,0,0,3
2025-10-23,Jammu and Kashmir,Anantnag,Tier 3,2,1,0,1,2
2025-12-23,Sikkim,West Sikkim,Tier 3,1,1,0,0,1
2025-10-31,Chhattisgarh,Narayanpur,Tier 3,1,8,6,0,14
2025-09-27,Rajasthan,Bikaner,Tier 2,12,18,16,0,34
2025-09-09,Gujarat,Chhotaudepur,Tier 3,11,19,18,2,39
2025-07-01,Jammu and Kashmir,Doda,Tier 3,1,261,260,17,538
2025-03-20,Gujarat,Vadodara,Tier 2,1,36,43,10,89
2025-04-01,Rajasthan,Bharatpur,Tier 3,1,240,37,10,287
2025-10-20,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,1,1,0,0,1
2025-11-02,Manipur,Chandel,Tier 3,4,8,10,0,18
2025-11-03,Andhra Pradesh,Bapatla,Tier 3,3,4,0,0,4
2025-10-26,Jammu and Kashmir,Kulgam,Tier 3,2,6,3,0,9
2025-10-20,Andhra Pradesh,Eluru,Tier 3,1,1,0,0,1
2025-09-20,Andhra Pradesh,Bapatla,Tier 3,9,9,0,0,9
2025-09-05,Tamil Nadu,Nagapattinam,Tier 3,2,1,1,0,2
2025-09-29,Nagaland,Meluri,Tier 3,1,1,0,0,1
2025-10-13,Assam,Tamulpur,Tier 3,1,0,1,0,1
2025-12-25,Delhi,South East Delhi,Tier 1,1,1,0,0,1
2025-12-28,Andaman and Nicobar Islands,Nicobars,Tier 3,1,2,1,0,3
2025-09-17,Himachal Pradesh,Kinnaur,Tier 3,3,3,1,0,4
2025-11-19,Nagaland,Dimapur,Tier 3,3,11,4,0,15
2025-11-19,West Bengal,Kalimpong,Tier 3,2,1,2,0,3
2025-11-04,West Bengal,Darjeeling,Tier 3,2,0,2,0,2
2025-11-04,Haryana,Kurukshetra,Tier 3,1,1,0,0,1
2025-09-30,Tamil Nadu,Krishnagiri,Tier 3,1,1,0,0,1
2025-09-28,West Bengal,Kolkata,Tier 1,1,0,1,0,1
2025-11-17,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,1,2,0,0,2
2025-11-14,Jharkhand,Pakur,Tier 3,6,40,5,0,45
2025-09-05,Madhya Pradesh,Mandsaur,Tier 3,1,1,0,0,1
2025-09-28,Tamil Nadu,Karur,Tier 3,1,1,0,0,1
2025-09-03,Ladakh,Kargil,Tier 3,1,0,1,0,1
2025-12-25,Meghalaya,Eastern West Khasi Hills,Tier 3,2,0,2,325,327
2025-09-14,Punjab,Rupnagar,Tier 3,1,1,0,0,1
