DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,DEMO_AGE_5_17,DEMO_AGE_17_PLUS,TOTAL_DEMO_COUNT
2025-11-13,Madhya Pradesh,Niwari,Tier 3,3,0,6,6
2025-10-30,Karnataka,Kalaburagi,Tier 2,40,76,430,506
2025-11-11,Maharashtra,Dharashiv,Tier 3,19,17,2278,2295
2025-11-10,Madhya Pradesh,Gwalior,Tier 2,16,58,438,496
2025-11-10,Haryana,Ambala,Tier 3,8,19,189,208
2025-12-05,Odisha,Sambalpur,Tier 3,15,12,138,150
2025-10-17,Jharkhand,Latehar,Tier 3,10,21,288,309
2025-12-08,Rajasthan,Hanumangarh,Tier 3,15,99,616,715
2025-11-09,Pondicherry,Puducherry,Tier 2,12,10,62,72
2025-12-07,Assam,Biswanath,Tier 3,12,4,78,82
2025-12-07,Odisha,Gajapati,Tier 3,6,10,30,40
2025-12-11,Himachal Pradesh,Kinnaur,Tier 3,8,0,21,21
2025-12-10,Punjab,Fazilka,Tier 3,9,6,121,127
2025-12-13,Odisha,Angul,Tier 3,19,22,140,162
2025-12-16,Rajasthan,Pratapgarh,Tier 3,10,28,395,423
2025-12-21,Madhya Pradesh,Damoh,Tier 3,11,11,46,57
2025-11-17,Rajasthan,Nagaur,Tier 3,17,39,269,308
2025-11-16,Rajasthan,Karauli,Tier 3,17,18,71,89
2025-12-26,Rajasthan,Didwana-Kuchaman,Tier 3,16,6,49,55
2025-12-27,Uttar Pradesh,Kasganj,Tier 3,9,33,383,416
2025-12-27,Madhya Pradesh,Gwalior,Tier 2,15,57,520,577
2025-09-18,Odisha,Gajapati,Tier 3,16,13,179,192
2025-09-20,Jharkhand,Chatra,Tier 3,4,27,218,245
2025-09-20,Madhya Pradesh,Tikamgarh,Tier 3,15,45,275,320
2025-09-20,Madhya Pradesh,Ujjain,Tier 2,16,32,328,360
2025-09-01,Assam,Hailakandi,Tier 3,10,16,238,254
2025-11-04,Punjab,Sangrur,Tier 3,15,14,333,347
2025-11-26,Assam,Kamrup Metro,Tier 3,30,9,161,170
2025-12-10,Assam,Jorhat,Tier 3,22,12,228,240
2025-09-20,Uttar Pradesh,Banda,Tier 3,9,91,482,573
2025-12-27,Assam,Darrang,Tier 3,11,18,198,216
2025-11-07,Jharkhand,Godda,Tier 3,8,28,599,627
2025-11-09,Madhya Pradesh,Sehore,Tier 3,6,5,31,36
2025-11-08,Odisha,Dhenkanal,Tier 3,18,30,173,203
2025-10-18,Madhya Pradesh,Gwalior,Tier 2,12,51,244,295
2025-10-26,Punjab,Fazilka,Tier 3,10,6,277,283
2025-12-07,Rajasthan,Karauli,Tier 3,13,20,97,117
2025-10-26,Assam,Dibrugarh,Tier 3,22,24,339,363
2025-10-24,Rajasthan,Baran,Tier 3,11,15,104,119
2025-12-11,Madhya Pradesh,Jabalpur,Tier 2,24,46,590,636
2025-10-22,Uttar Pradesh,Bijnor,Tier 3,15,15,31,46
2025-10-23,Tamil Nadu,Ramanathapuram,Tier 3,18,14,26,40
2025-10-22,Madhya Pradesh,Bhind,Tier 3,5,2,4,6
2025-11-17,West Bengal,Uttar Dinajpur,Tier 3,21,82,1477,1559
2025-12-13,Uttar Pradesh,Moradabad,Tier 2,11,41,679,720
2025-12-14,Madhya Pradesh,Sagar,Tier 3,16,36,351,387
2025-10-20,Delhi,Central Delhi,Tier 1,3,3,14,17
2025-09-05,Uttar Pradesh,Pilibhit,Tier 3,8,99,835,934
2025-11-28,Bihar,Saharsa,Tier 3,18,102,690,792
2025-12-23,Madhya Pradesh,Morena,Tier 3,9,92,626,718
2025-11-17,Tamil Nadu,Tirupattur,Tier 3,13,8,75,83
2025-09-06,Odisha,Kendrapara,Tier 3,30,34,352,386
2025-10-27,Andhra Pradesh,Parvathipuram Manyam,Tier 3,8,20,26,46
2025-10-30,Jharkhand,Garhwa,Tier 3,8,24,206,230
2025-12-23,Haryana,Panipat,Tier 3,13,75,458,533
2025-09-10,Chhattisgarh,Bastar,Tier 3,12,51,642,693
2025-10-22,Bihar,Saharsa,Tier 3,10,1,28,29
2025-09-19,Madhya Pradesh,Jhabua,Tier 3,8,23,222,245
2025-10-27,Assam,Nalbari,Tier 3,16,8,85,93
2025-12-11,Maharashtra,Hingoli,Tier 3,11,35,684,719
2025-09-04,Haryana,Sirsa,Tier 3,11,11,114,125
2025-12-13,Rajasthan,Kotputli-Behror,Tier 3,5,3,7,10
2025-12-14,Maharashtra,Nanded,Tier 2,27,55,434,489
2025-12-13,Jammu and Kashmir,Pulwama,Tier 3,3,3,18,21
2025-12-15,Maharashtra,Wardha,Tier 3,7,12,198,210
2025-10-20,Uttar Pradesh,Sonbhadra,Tier 3,15,10,82,92
2025-10-24,Delhi,West Delhi,Tier 1,11,85,889,974
2025-10-22,Uttar Pradesh,Sultanpur,Tier 3,9,2,11,13
2025-09-05,Kerala,Ernakulam,Tier 3,10,0,14,14
2025-10-15,Madhya Pradesh,Sehore,Tier 3,15,43,124,167
2025-09-11,Madhya Pradesh,Burhanpur,Tier 3,5,43,166,209
2025-09-16,Chhattisgarh,Surguja,Tier 3,10,50,823,873
2025-10-19,Uttar Pradesh,Lucknow,Tier 2,27,78,671,749
2025-10-21,Nagaland,Mokokchung,Tier 3,5,4,3,7
2025-09-10,Chhattisgarh,Surguja,Tier 3,10,62,866,928
2025-12-15,Jharkhand,Ranchi,Tier 2,18,26,353,379
2025-11-18,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,4,1,48,49
2025-10-29,Rajasthan,Pali,Tier 3,31,34,432,466
2025-12-14,West Bengal,Jhargram,Tier 3,11,2,33,35
2025-12-18,Uttar Pradesh,Auraiya,Tier 3,10,1,52,53
2025-12-19,Jharkhand,Bokaro,Tier 3,29,57,473,530
2025-12-02,West Bengal,Dakshin Dinajpur,Tier 3,24,68,1709,1777
2025-12-12,Madhya Pradesh,Shivpuri,Tier 3,17,75,682,757
2025-12-12,Rajasthan,Udaipur,Tier 3,40,145,1021,1166
2025-12-06,Maharashtra,Gadchiroli,Tier 3,12,11,180,191
2025-11-29,Haryana,Palwal,Tier 3,4,9,175,184
2025-11-26,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,4,5,30,35
2025-12-12,Uttarakhand,Bageshwar,Tier 3,13,7,65,72
2025-12-14,Uttar Pradesh,Auraiya,Tier 3,16,32,293,325
2025-12-21,Goa,South Goa,Tier 3,17,12,49,61
2025-12-26,Tamil Nadu,Ranipet,Tier 3,8,5,19,24
2025-12-15,Jammu and Kashmir,Pulwama,Tier 3,10,22,154,176
2025-10-27,Chhattisgarh,Uttar Bastar Kanker,Tier 3,14,6,101,107
2025-09-05,Jharkhand,Koderma,Tier 3,8,6,33,39
2025-09-05,Madhya Pradesh,Sehore,Tier 3,12,5,42,47
2025-11-06,Tamil Nadu,Kanyakumari,Tier 3,61,140,536,676
2025-09-11,Uttar Pradesh,Jalaun,Tier 3,8,59,338,397
2025-11-27,Rajasthan,Bharatpur,Tier 3,26,83,787,870
2025-11-27,Delhi,West Delhi,Tier 1,11,65,831,896
2025-11-05,Uttarakhand,Bageshwar,Tier 3,6,8,27,35
2025-12-12,Telangana,Mahabubnagar,Tier 3,67,290,1061,1351
2025-11-14,Haryana,Rohtak,Tier 3,10,5,48,53
2025-12-06,Jammu and Kashmir,Kathua,Tier 3,14,19,164,183
2025-11-09,Haryana,Rewari,Tier 3,4,10,29,39
2025-10-24,Telangana,Nalgonda,Tier 3,56,257,1632,1889
2025-12-24,Telangana,Siddipet,Tier 3,10,8,74,82
2025-10-27,Uttar Pradesh,Saharanpur,Tier 2,13,18,211,229
2025-11-01,Bihar,Arwal,Tier 3,12,22,352,374
2025-12-26,Uttar Pradesh,Sambhal,Tier 3,18,83,730,813
2025-12-28,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,6,35,219,254
2025-12-28,Delhi,South Delhi,Tier 1,16,79,998,1077
2025-09-09,Nagaland,Peren,Tier 3,3,2,13,15
2025-11-04,Uttar Pradesh,Banda,Tier 3,12,48,769,817
2025-11-14,Arunachal Pradesh,Changlang,Tier 3,5,2,38,40
2025-12-08,Uttarakhand,Tehri Garhwal,Tier 3,23,30,354,384
2025-09-03,Uttar Pradesh,Sitapur,Tier 3,18,164,1225,1389
2025-09-06,Rajasthan,Hanumangarh,Tier 3,9,10,82,92
2025-11-19,Mizoram,Saiha,Tier 3,2,2,14,16
2025-11-08,Rajasthan,Alwar,Tier 3,43,151,981,1132
2025-09-15,Chhattisgarh,Jashpur,Tier 3,13,43,284,327
2025-12-12,Rajasthan,Khairthal-Tijara,Tier 3,7,4,53,57
2025-12-01,Kerala,Wayanad,Tier 3,4,0,55,55
2025-12-02,Assam,Sonitpur,Tier 3,29,38,353,391
2025-12-06,Telangana,Yadadri,Tier 3,7,5,104,109
2025-11-07,Assam,Sivasagar,Tier 3,19,9,115,124
2025-12-09,Gujarat,Devbhumi Dwarka,Tier 3,11,6,43,49
2025-12-15,Uttarakhand,Udham Singh Nagar,Tier 3,16,88,941,1029
2025-12-21,Lakshadweep,Lakshadweep,Tier 3,3,1,2,3
2025-06-01,Andhra Pradesh,Kurnool,Tier 2,13,2661,12014,14675
2025-09-01,Himachal Pradesh,Chamba,Tier 3,14,9,281,290
2025-09-06,Madhya Pradesh,Agar Malwa,Tier 3,5,6,41,47
2025-09-06,Chhattisgarh,Bilaspur,Tier 2,20,68,652,720
2025-09-07,Kerala,Kozhikode,Tier 2,6,0,7,7
2025-09-10,Punjab,Ferozepur,Tier 3,17,11,262,273
2025-09-05,Madhya Pradesh,Balaghat,Tier 3,15,8,82,90
2025-12-25,Andhra Pradesh,Alluri Sitharama Raju,Tier 3,10,9,52,61
2025-11-19,Bihar,Lakhisarai,Tier 3,10,75,788,863
2025-12-12,Punjab,S.A.S Nagar,Tier 3,25,43,704,747
2025-11-15,Ladakh,Leh,Tier 3,6,7,59,66
2025-11-11,Punjab,Shaheed Bhagat Singh Nagar,Tier 3,25,9,128,137
2025-10-13,Meghalaya,Jaintia Hills,Tier 3,6,11,85,96
2025-07-01,Delhi,North West Delhi,Tier 1,14,7309,36464,43773
2025-09-02,Punjab,Rupnagar,Tier 3,11,5,51,56
2025-11-08,Chhattisgarh,Mahasamund,Tier 3,7,43,318,361
2025-09-08,Madhya Pradesh,Sehore,Tier 3,18,36,144,180
2025-11-10,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,2,0,3,3
2025-11-10,Rajasthan,Jaisalmer,Tier 3,11,14,126,140
2025-10-24,Jharkhand,Palamu,Tier 3,17,88,889,977
2025-09-11,Rajasthan,Kota,Tier 2,18,47,480,527
2025-11-14,Uttar Pradesh,Kanpur Nagar,Tier 3,43,182,2029,2211
2025-11-14,Assam,Hojai,Tier 3,10,18,274,292
2025-11-16,Manipur,Churachandpur,Tier 3,6,13,93,106
2025-09-18,Jammu and Kashmir,Doda,Tier 3,11,2,60,62
2025-09-18,Jharkhand,Chatra,Tier 3,7,48,735,783
2025-09-19,Madhya Pradesh,Agar Malwa,Tier 3,6,2,26,28
2025-09-20,Himachal Pradesh,Sirmaur,Tier 3,11,21,132,153
2025-12-18,Gujarat,Anand,Tier 2,25,1,48,49
2025-12-03,Haryana,Palwal,Tier 3,6,53,385,438
2025-11-08,Madhya Pradesh,Barwani,Tier 3,8,27,218,245
2025-12-05,Maharashtra,Chandrapur,Tier 3,16,19,341,360
2025-10-26,Tamil Nadu,Karur,Tier 3,21,48,252,300
2025-11-14,Assam,Lakhimpur,Tier 3,18,33,333,366
2025-10-22,Assam,Lakhimpur,Tier 3,8,2,20,22
2025-09-13,Lakshadweep,Lakshadweep,Tier 3,7,6,19,25
2025-10-22,Odisha,Ganjam,Tier 3,8,3,11,14
2025-10-23,Assam,Sonitpur,Tier 3,13,0,32,32
2025-11-26,Assam,Hojai,Tier 3,9,4,140,144
2025-12-12,Uttar Pradesh,Shrawasti,Tier 3,13,38,553,591
2025-12-22,Delhi,North West Delhi,Tier 1,17,70,661,731
2025-12-26,Assam,Tinsukia,Tier 3,16,36,464,500
2025-11-19,Madhya Pradesh,Agar Malwa,Tier 3,6,9,125,134
2025-10-27,Andhra Pradesh,Alluri Sitharama Raju,Tier 3,23,15,75,90
2025-12-06,Chhattisgarh,Surajpur,Tier 3,8,28,201,229
2025-10-23,Assam,Hojai,Tier 3,7,1,25,26
2025-09-04,West Bengal,Kalimpong,Tier 3,7,2,28,30
2025-09-06,Punjab,Malerkotla,Tier 3,5,3,82,85
2025-12-22,Telangana,Jayashankar Bhupalpally,Tier 3,9,2,64,66
2025-09-13,Assam,Dhubri,Tier 3,14,62,481,543
2025-10-20,Tripura,Dhalai,Tier 3,8,0,12,12
2025-11-07,Assam,Dima Hasao,Tier 3,5,5,27,32
2025-10-23,Madhya Pradesh,Betul,Tier 3,7,6,16,22
2025-10-26,Madhya Pradesh,Sehore,Tier 3,17,16,144,160
2025-09-19,Meghalaya,Ri Bhoi,Tier 3,7,14,93,107
2025-10-21,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,7,1,32,33
2025-09-19,Assam,Karbi Anglong,Tier 3,20,37,1724,1761
2025-12-12,Maharashtra,Yavatmal,Tier 3,33,53,1677,1730
2025-10-25,Haryana,Bhiwani,Tier 3,20,16,201,217
2025-09-12,Himachal Pradesh,Sirmaur,Tier 3,14,27,262,289
2025-12-04,Bihar,Munger,Tier 3,11,43,644,687
2025-12-15,Haryana,Rewari,Tier 3,13,25,231,256
2025-10-28,Madhya Pradesh,Maihar,Tier 3,4,1,10,11
2025-10-30,Nagaland,Dimapur,Tier 3,6,6,47,53
2025-12-03,Haryana,Kurukshetra,Tier 3,11,29,197,226
2025-11-16,Haryana,Jind,Tier 3,8,22,83,105
2025-11-18,Bihar,Gaya,Tier 3,11,40,409,449
2025-11-28,Madhya Pradesh,Seoni,Tier 3,14,38,354,392
2025-12-08,Jharkhand,Gumla,Tier 3,16,102,1032,1134
2025-11-29,Delhi,South West Delhi,Tier 1,21,42,482,524
2025-11-26,Jharkhand,Latehar,Tier 3,6,18,206,224
2025-12-25,Madhya Pradesh,Sidhi,Tier 3,5,27,196,223
2025-12-25,Maharashtra,Parbhani,Tier 3,7,60,322,382
2025-11-11,Andhra Pradesh,Tirupati,Tier 3,33,25,183,208
2025-11-29,Mizoram,Lunglei,Tier 3,3,2,14,16
2025-10-15,Uttar Pradesh,Maharajganj,Tier 3,11,107,640,747
2025-11-07,Meghalaya,West Garo Hills,Tier 3,6,9,68,77
2025-10-17,Assam,Dhemaji,Tier 3,10,17,271,288
2025-10-26,Odisha,Nayagarh,Tier 3,15,42,216,258
2025-10-26,Himachal Pradesh,Kangra,Tier 3,30,42,260,302
2025-11-13,Rajasthan,Banswara,Tier 3,12,51,470,521
2025-12-13,Odisha,Boudh,Tier 3,7,6,29,35
2025-12-14,Kerala,Wayanad,Tier 3,6,4,25,29
2025-10-20,Rajasthan,Churu,Tier 3,15,4,46,50
2025-09-05,Odisha,Nayagarh,Tier 3,24,21,151,172
2025-10-26,Odisha,Jagatsinghpur,Tier 3,23,37,215,252
2025-12-06,Bihar,Nawada,Tier 3,14,82,558,640
2025-09-06,Bihar,Madhepura,Tier 3,17,112,2122,2234
2025-12-10,Karnataka,Kodagu,Tier 3,17,5,76,81
2025-12-10,Madhya Pradesh,Ratlam,Tier 2,13,37,349,386
2025-12-10,Maharashtra,Sindhudurg,Tier 3,31,15,224,239
2025-12-10,Manipur,Chandel,Tier 3,6,7,32,39
2025-09-13,Odisha,Sambalpur,Tier 3,25,33,300,333
2025-12-13,Uttar Pradesh,Chandauli,Tier 3,9,25,221,246
2025-12-18,Madhya Pradesh,Damoh,Tier 3,12,2,42,44
2025-12-24,Uttar Pradesh,Amethi,Tier 3,15,33,372,405
2025-11-11,Madhya Pradesh,Anuppur,Tier 3,11,23,90,113
2025-11-07,Gujarat,Devbhumi Dwarka,Tier 3,13,11,69,80
2025-09-15,Punjab,Patiala,Tier 3,18,18,468,486
2025-10-16,Odisha,Dhenkanal,Tier 3,18,59,249,308
2025-09-01,Rajasthan,Bundi,Tier 3,10,45,191,236
2025-10-18,Jharkhand,Giridih,Tier 3,5,10,106,116
2025-10-21,Uttar Pradesh,Auraiya,Tier 3,3,4,11,15
2025-10-20,Uttar Pradesh,Kushinagar,Tier 3,18,59,351,410
2025-11-15,Uttar Pradesh,Muzaffarnagar,Tier 3,22,98,1480,1578
2025-11-12,Uttar Pradesh,Shamli,Tier 3,8,41,858,899
2025-09-18,Rajasthan,Sawai Madhopur,Tier 3,24,55,275,330
2025-11-10,Bihar,Bhagalpur,Tier 3,15,94,644,738
2025-12-06,Tamil Nadu,Tiruppur,Tier 3,12,45,184,229
2025-12-04,Uttar Pradesh,Bareilly,Tier 2,18,136,1521,1657
2025-11-25,Maharashtra,Wardha,Tier 3,12,16,130,146
2025-12-22,Manipur,Senapati,Tier 3,14,14,55,69
2025-12-14,Bihar,Buxar,Tier 3,20,66,449,515
2025-11-11,Chhattisgarh,Dhamtari,Tier 3,7,18,99,117
2025-12-26,Uttar Pradesh,Saharanpur,Tier 2,17,91,979,1070
2025-12-24,Jharkhand,Gumla,Tier 3,10,31,272,303
2025-10-19,Gujarat,Botad,Tier 3,3,1,7,8
2025-10-25,Telangana,Mulugu,Tier 3,10,19,126,145
2025-11-01,Madhya Pradesh,Katni,Tier 3,5,17,123,140
2025-09-01,Telangana,Rajanna Sircilla,Tier 3,10,10,87,97
2025-10-31,Punjab,Mansa,Tier 3,11,12,347,359
2025-11-28,Gujarat,Arvalli,Tier 3,18,5,78,83
2025-10-20,Tripura,Khowai,Tier 3,4,1,14,15
2025-11-17,Madhya Pradesh,Katni,Tier 3,13,61,199,260
2025-12-21,Tamil Nadu,Ramanathapuram,Tier 3,30,18,123,141
2025-12-19,Gujarat,Banaskantha,Tier 3,20,55,616,671
2025-12-21,Tamil Nadu,Dharmapuri,Tier 3,22,20,163,183
2025-12-08,Assam,Tamulpur,Tier 3,6,2,30,32
2025-10-22,Bihar,Munger,Tier 3,6,1,11,12
2025-12-26,Madhya Pradesh,Pandhurna,Tier 3,6,2,18,20
2025-12-28,Haryana,Kurukshetra,Tier 3,9,29,122,151
2025-09-17,Odisha,Nabarangapur,Tier 3,15,46,665,711
2025-10-13,Chhattisgarh,Raigarh,Tier 3,14,13,385,398
2025-10-23,Karnataka,Uttara Kannada,Tier 3,18,7,28,35
2025-11-05,Chhattisgarh,Jashpur,Tier 3,11,61,159,220
2025-11-06,Jharkhand,Chatra,Tier 3,7,90,638,728
2025-11-07,Himachal Pradesh,Chamba,Tier 3,17,50,121,171
2025-09-10,Delhi,West Delhi,Tier 1,6,68,514,582
2025-10-31,Karnataka,Bengaluru Rural,Tier 3,11,18,131,149
2025-11-02,Karnataka,Bengaluru Rural,Tier 3,12,11,51,62
2025-11-01,Telangana,Rajanna Sircilla,Tier 3,9,8,76,84
2025-11-15,Jammu and Kashmir,Doda,Tier 3,9,6,71,77
2025-09-10,Punjab,Fatehgarh Sahib,Tier 3,12,10,130,140
2025-12-06,Tamil Nadu,Tirupattur,Tier 3,6,1,24,25
2025-12-25,Pondicherry,Puducherry,Tier 2,19,9,107,116
2025-12-01,Madhya Pradesh,Raisen,Tier 3,6,19,191,210
2025-12-01,Madhya Pradesh,Shivpuri,Tier 3,9,33,323,356
2025-12-06,Madhya Pradesh,Shajapur,Tier 3,16,29,152,181
2025-11-09,Madhya Pradesh,Mandla,Tier 3,9,9,70,79
2025-11-09,Madhya Pradesh,Ratlam,Tier 2,8,27,114,141
2025-11-08,Madhya Pradesh,Sehore,Tier 3,16,11,100,111
2025-09-09,Assam,Charaideo,Tier 3,10,14,103,117
2025-11-10,Mizoram,Mamit,Tier 3,4,1,15,16
2025-11-12,Rajasthan,Dholpur,Tier 3,9,52,284,336
2025-11-13,Uttar Pradesh,Gautam Buddha Nagar,Tier 3,13,50,491,541
2025-11-14,Punjab,Fatehgarh Sahib,Tier 3,11,3,88,91
2025-09-16,Jammu and Kashmir,Ramban,Tier 3,3,5,44,49
2025-11-17,Rajasthan,Jodhpur,Tier 2,17,42,568,610
2025-11-18,Telangana,Jayashankar Bhupalpally,Tier 3,10,13,56,69
2025-09-20,Jammu and Kashmir,Anantnag,Tier 3,9,28,133,161
2025-09-20,Jharkhand,Gumla,Tier 3,13,48,545,593
2025-12-02,Madhya Pradesh,Raisen,Tier 3,12,38,211,249
2025-12-01,Uttar Pradesh,Kanpur Dehat,Tier 3,13,33,305,338
2025-10-18,Delhi,South West Delhi,Tier 1,5,7,70,77
2025-11-09,Madhya Pradesh,Satna,Tier 3,10,20,90,110
2025-12-06,Uttar Pradesh,Sambhal,Tier 3,11,65,846,911
2025-04-01,Madhya Pradesh,Singrauli,Tier 3,3,1584,7700,9284
2025-11-15,Assam,Baksa,Tier 3,16,6,118,124
2025-12-09,West Bengal,Jalpaiguri,Tier 3,26,35,684,719
2025-11-28,Telangana,Nirmal,Tier 3,11,63,436,499
2025-12-19,Telangana,Narayanpet,Tier 3,11,17,134,151
2025-10-23,Nagaland,Dimapur,Tier 3,2,2,4,6
2025-10-22,Haryana,Sonipat,Tier 3,9,1,24,25
2025-12-13,Bihar,Gaya,Tier 3,26,227,1465,1692
2025-09-12,Chhattisgarh,Raipur,Tier 2,23,37,440,477
2025-11-17,Haryana,Sonipat,Tier 3,14,19,122,141
2025-03-01,Rajasthan,Banswara,Tier 3,11,1056,52902,53958
2025-10-26,Punjab,Malerkotla,Tier 3,4,0,34,34
2025-10-26,Punjab,Pathankot,Tier 3,8,11,111,122
2025-10-18,Madhya Pradesh,Katni,Tier 3,9,43,215,258
2025-10-26,Madhya Pradesh,Rajgarh,Tier 3,14,9,175,184
2025-12-06,Gujarat,Junagadh,Tier 3,36,31,400,431
2025-11-29,Uttar Pradesh,Etah,Tier 3,9,9,191,200
2025-10-18,Uttar Pradesh,Jhansi,Tier 2,8,18,133,151
2025-09-07,Rajasthan,Jhalawar,Tier 3,15,13,190,203
2025-12-10,Assam,Baksa,Tier 3,20,19,223,242
2025-10-13,Jammu and Kashmir,Anantnag,Tier 3,8,1,39,40
2025-11-01,Odisha,Boudh,Tier 3,8,14,71,85
2025-09-10,Telangana,Wanaparthy,Tier 3,9,31,428,459
2025-12-16,Jammu and Kashmir,Ganderbal,Tier 3,5,8,53,61
2025-12-20,Jammu and Kashmir,Kulgam,Tier 3,3,14,52,66
2025-10-13,Jharkhand,Hazaribagh,Tier 3,17,9,322,331
2025-11-15,Uttar Pradesh,Gonda,Tier 3,25,57,912,969
2025-11-17,Haryana,Panchkula,Tier 3,11,13,110,123
2025-09-08,Meghalaya,East Garo Hills,Tier 3,3,5,101,106
2025-11-16,Gujarat,Gir Somnath,Tier 3,14,28,108,136
2025-09-09,Chhattisgarh,Sakti,Tier 3,6,11,77,88
2025-09-08,Madhya Pradesh,Morena,Tier 3,12,141,757,898
2025-10-19,Uttar Pradesh,Hathras,Tier 3,7,22,156,178
2025-12-10,Delhi,South Delhi,Tier 1,13,50,693,743
2025-11-18,Rajasthan,Jaisalmer,Tier 3,9,5,91,96
2025-11-25,Telangana,Mulugu,Tier 3,6,5,41,46
2025-11-25,Telangana,Hanumakonda,Tier 3,12,7,83,90
2025-12-08,Himachal Pradesh,Kinnaur,Tier 3,10,1,40,41
2025-12-21,Assam,Nalbari,Tier 3,14,4,68,72
2025-12-21,Jammu and Kashmir,Doda,Tier 3,9,8,42,50
2025-10-25,Telangana,Mancherial,Tier 3,14,57,278,335
2025-10-27,Himachal Pradesh,Sirmaur,Tier 3,4,3,32,35
2025-09-07,Jammu and Kashmir,Rajouri,Tier 3,2,0,3,3
2025-09-20,Nagaland,Mokokchung,Tier 3,3,7,14,21
2025-10-15,Uttarakhand,Bageshwar,Tier 3,13,11,51,62
2025-11-05,Uttarakhand,Almora,Tier 3,17,11,59,70
2025-11-09,Assam,Kokrajhar,Tier 3,13,6,68,74
2025-11-27,Madhya Pradesh,Anuppur,Tier 3,14,18,241,259
2025-12-02,Uttar Pradesh,Kannauj,Tier 3,10,38,573,611
2025-12-24,Assam,Biswanath,Tier 3,11,4,50,54
2025-12-24,Assam,Chirang,Tier 3,7,7,44,51
2025-12-21,Haryana,Mahendragarh,Tier 3,4,21,94,115
2025-09-16,Madhya Pradesh,Barwani,Tier 3,8,46,258,304
2025-11-03,Jammu and Kashmir,Ramban,Tier 3,3,14,32,46
2025-12-22,Assam,Nalbari,Tier 3,19,4,99,103
2025-12-24,Maharashtra,Jalna,Tier 3,11,26,302,328
2025-12-24,Punjab,Kapurthala,Tier 3,4,2,43,45
2025-12-28,Assam,Lakhimpur,Tier 3,15,9,175,184
2025-11-04,Madhya Pradesh,Khandwa,Tier 3,14,29,211,240
2025-11-12,Bihar,Sitamarhi,Tier 3,11,94,909,1003
2025-11-11,Uttarakhand,Uttarkashi,Tier 3,8,12,62,74
2025-12-12,Madhya Pradesh,Alirajpur,Tier 3,8,32,235,267
2025-12-18,Uttar Pradesh,Sonbhadra,Tier 3,10,12,51,63
2025-11-01,Nagaland,Tuensang,Tier 3,2,17,45,62
2025-12-22,Madhya Pradesh,Bhind,Tier 3,14,43,206,249
2025-09-11,Madhya Pradesh,Mauganj,Tier 3,8,0,48,48
2025-11-11,Uttarakhand,Haridwar,Tier 3,10,39,227,266
2025-12-27,Uttar Pradesh,Saharanpur,Tier 2,15,139,1979,2118
2025-10-13,Karnataka,Gadag,Tier 3,17,6,100,106
2025-09-19,Uttar Pradesh,Chitrakoot,Tier 3,6,31,239,270
2025-09-07,Chhattisgarh,Dhamtari,Tier 3,5,3,11,14
2025-12-09,Rajasthan,Jhunjhunu,Tier 3,23,21,228,249
2025-12-02,Uttar Pradesh,Bhadohi,Tier 3,12,44,561,605
2025-11-02,Gujarat,Dang,Tier 3,4,4,5,9
2025-10-21,Assam,Majuli,Tier 3,4,1,10,11
2025-11-11,Odisha,Khordha,Tier 3,50,36,258,294
2025-09-11,Telangana,Yadadri,Tier 3,8,6,247,253
2025-12-25,Bihar,Purba Champaran,Tier 3,25,120,1037,1157
2025-10-20,Punjab,Rupnagar,Tier 3,6,1,9,10
2025-11-12,Karnataka,Davanagere,Tier 3,36,45,337,382
2025-12-05,Meghalaya,North Garo Hills,Tier 3,2,0,4,4
2025-12-05,Madhya Pradesh,Singrauli,Tier 3,8,24,120,144
2025-12-05,Maharashtra,Washim,Tier 3,10,6,177,183
2025-12-07,Madhya Pradesh,Betul,Tier 3,14,64,127,191
2025-12-09,Odisha,Nuapada,Tier 3,5,22,125,147
2025-12-15,Uttar Pradesh,Mau,Tier 3,22,106,1218,1324
2025-12-25,Uttar Pradesh,Rampur,Tier 3,8,65,780,845
2025-09-06,Madhya Pradesh,Rajgarh,Tier 3,7,16,56,72
2025-09-08,Madhya Pradesh,Neemuch,Tier 3,13,104,425,529
2025-09-09,Arunachal Pradesh,Namsai,Tier 3,3,6,23,29
2025-09-11,Arunachal Pradesh,West Kameng,Tier 3,7,5,28,33
2025-09-11,Arunachal Pradesh,Longding,Tier 3,3,3,14,17
2025-09-13,Madhya Pradesh,Datia,Tier 3,8,104,282,386
2025-09-19,Haryana,Sonipat,Tier 3,17,64,355,419
2025-10-28,Maharashtra,Dhule,Tier 2,18,20,735,755
2025-10-17,Jharkhand,Pakur,Tier 3,8,24,511,535
2025-09-20,Punjab,S.A.S Nagar,Tier 3,17,32,295,327
2025-12-14,Jharkhand,Sahibganj,Tier 3,9,22,105,127
2025-09-13,Sikkim,Gangtok,Tier 3,11,17,67,84
2025-11-25,Karnataka,Chikkamagaluru,Tier 3,28,8,91,99
2025-09-13,Rajasthan,Chittorgarh,Tier 3,31,90,432,522
2025-03-01,Tamil Nadu,Krishnagiri,Tier 3,24,1592,16002,17594
